show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s2290,TV Show,Sample Title 2290,,"Maria Novak, Nina Khan, John Patel, Tom Smith, Maria Garcia",India,"May 25, 2016",2016,TV-14,9 Seasons,TV Comedies,A sample description for demonstration purposes.
s2291,Movie,Sample Title 2291,Liam Jones,"Olu Lopez, Priya Lopez, Yuki Patel, Sofia Adeyemi, John Garcia",United States,8/22/2008,1949,G,140 min,"Documentaries, Independent Movies, Children & Family Movies",A sample description for demonstration purposes.
s2292,Movie,Sample Title 2292,Sofia Sato,"Olu Garcia, Alex Chen, Wei Patel, Nina Adeyemi",Japan,6/21/2008,1983,R,196 min,Classic Movies,A sample description for demonstration purposes.
s2293,Movie,Sample Title 2293,,"Ahmed Kim, Emma Kim, Alex Adeyemi",United States,"February 11, 2008",1968,PG-13,187 min,Documentaries,A sample description for demonstration purposes.
s2294,Movie,Sample Title 2294,Ahmed Kim,"John Jones, Hana Lopez, Ahmed Lee, Diego Smith, Liam Silva",United States,"December 07, 2009",2002,,69 min,"Sci-Fi & Fantasy, Anime Series",A sample description for demonstration purposes.
s2295,TV Show,Sample Title 2295,,"Emma Garcia, Diego Patel, John Patel, Liam Adeyemi",United States,2008-05-13,1945,TV-PG,6 Seasons,"Reality TV, TV Comedies",A sample description for demonstration purposes.
s2296,Movie,Sample Title 2296,John Patel,"Raj Adeyemi, Nina Tanaka",United States,"September 25, 2008",1961,TV-MA,131 min,"Romantic Movies, International Movies",A sample description for demonstration purposes.
s2297,Movie,Sample Title 2297,Tom Brown,"Wei Tanaka, Alex Jones",Spain,"November 11, 2008",1975,TV-MA,102 min,"Horror Movies, Dramas",A sample description for demonstration purposes.
s2298,TV Show,Sample Title 2298,,"Tom Khan, Nina Garcia, Liam Chen, Hana Chen, Yuki Silva",India,"July 14, 2008",1995,TV-MA,9 Seasons,TV Comedies,A sample description for demonstration purposes.
s2299,Movie,Sample Title 2299,,"Maria Adeyemi, Liam Garcia, Hana Kim, Liam Silva, Ahmed Chen",,"July 17, 2008",1997,R,170 min,"Music & Musicals, Documentaries, Independent Movies",A sample description for demonstration purposes.
s2300,Movie,Sample Title 2300,John Lopez,"Nina Sato, Priya Sharma, Nina Jones, Priya Kim",United Kingdom,"September 12, 2008",1964,,119 min,"Music & Musicals, Horror Movies, Stand-Up Comedy",A sample description for demonstration purposes.
s2301,TV Show,Sample Title 2301,,"Emma Jones, Ahmed Brown, Wei Patel, Raj Khan",India,,1968,TV-PG,8 Seasons,TV Comedies,A sample description for demonstration purposes.
s2302,Movie,Sample Title 2302,Nina Garcia,"Yuki Chen, Sofia Silva, Sofia Adeyemi",Spain,12/5/2008,1958,NR,157 min,"Children & Family Movies, Documentaries",A sample description for demonstration purposes.
s2303,Movie,Sample Title 2303,Maria Garcia,"Wei Jones, Diego Kim, Priya Silva, Liam Brown, Sofia Sato",United Kingdom,"January 12, 2008",1954,TV-14,121 min,"Anime Series, Classic Movies, Comedies",A sample description for demonstration purposes.
s2304,TV Show,Sample Title 2304,,"Hana Garcia, Nina Silva, Wei Tanaka, John Lopez",India,"July 24, 2008",1997,TV-G,7 Seasons,"TV Dramas, Reality TV, Crime TV Shows",A sample description for demonstration purposes.
s2305,Movie,Sample Title 2305,Alex Khan,"Ahmed Lee, Liam Garcia",United States,"August 25, 2008",2002,TV-PG,177 min,"Comedies, Sci-Fi & Fantasy, Dramas",A sample description for demonstration purposes.
s2306,TV Show,Sample Title 2306,,"Liam Khan, Priya Silva, Liam Khan, Priya Garcia",Australia,2008-12-21,1967,TV-Y,5 Seasons,TV Dramas,A sample description for demonstration purposes.
s2307,TV Show,Sample Title 2307,,"Emma Brown, Maria Sharma, Sofia Sharma",United States,"February 27, 2008",1948,TV-Y,5 Seasons,"Crime TV Shows, TV Comedies, Reality TV",A sample description for demonstration purposes.
s2308,TV Show,Sample Title 2308,,"Liam Garcia, John Chen, Wei Garcia, Ahmed Brown, Wei Sato",Brazil,"March 20, 2021",2014,TV-Y7,2 Seasons,"Kids' TV, Crime TV Shows, International TV Shows",A sample description for demonstration purposes.
s2309,TV Show,Sample Title 2309,,"Ahmed Lopez, Nina Kim, Ahmed Lee, Nina Jones",India,2008-02-21,1989,TV-14,4 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",A sample description for demonstration purposes.
s2310,TV Show,Sample Title 2310,,"Liam Smith, Wei Kim, Priya Adeyemi, Tom Jones, Ahmed Tanaka",France,7/14/2008,1982,TV-14,5 Seasons,"Kids' TV, TV Dramas",A sample description for demonstration purposes.
s2311,Movie,Sample Title 2311,John Lopez,"Maria Silva, Nina Brown",India,3/18/2008,1952,TV-PG,50 min,"Classic Movies, Romantic Movies",A sample description for demonstration purposes.
s2312,TV Show,Sample Title 2312,,"Maria Khan, Wei Sharma, John Smith, Nina Khan, Emma Patel",Japan,1/23/2008,1957,TV-14,3 Seasons,"TV Dramas, Kids' TV, TV Comedies",A sample description for demonstration purposes.
s2313,Movie,Sample Title 2313,,"Alex Tanaka, Wei Sato, Olu Brown, Raj Garcia, Emma Tanaka",South Korea,4/20/2013,2010,PG,134 min,"Independent Movies, Action & Adventure, Cult Movies",A sample description for demonstration purposes.
s2314,Movie,Sample Title 2314,Nina Jones,"Maria Chen, Yuki Garcia, Sofia Novak",United States,"November 19, 2014",2010,TV-MA,194 min,Stand-Up Comedy,A sample description for demonstration purposes.
s2315,TV Show,Sample Title 2315,,"Maria Chen, Priya Chen, Liam Brown, Raj Smith",United States,2008-02-04,1994,TV-MA,8 Seasons,"Kids' TV, British TV Shows, Crime TV Shows",A sample description for demonstration purposes.
s2316,Movie,Sample Title 2316,Priya Silva,"John Silva, Tom Chen, Tom Sato, Liam Lopez",Nigeria,2008-05-05,1969,NR,50 min,"Classic Movies, Dramas",A sample description for demonstration purposes.
s2317,Movie,Sample Title 2317,Emma Chen,"Hana Lee, Maria Chen, Ahmed Garcia, Raj Khan",United States,2008-03-02,1956,TV-MA,116 min,Thrillers,A sample description for demonstration purposes.
s2318,Movie,Sample Title 2318,Nina Garcia,,Mexico,"October 07, 2008",1994,TV-MA,70 min,"Children & Family Movies, Dramas",A sample description for demonstration purposes.
s2319,Movie,Sample Title 2319,Priya Garcia,"Tom Sharma, Hana Novak, Wei Novak, Tom Kim, Ahmed Chen",India,"December 04, 2012",2005,TV-14,181 min,Documentaries,A sample description for demonstration purposes.
s2320,Movie,Sample Title 2320,Tom Tanaka,"Tom Novak, Olu Sharma, Alex Khan",Mexico,"October 13, 2021",2019,TV-14,43 min,Romantic Movies,A sample description for demonstration purposes.
s2321,Movie,Sample Title 2321,Yuki Smith,,Egypt,2/25/2008,1977,G,99 min,"Action & Adventure, Classic Movies, Horror Movies",A sample description for demonstration purposes.
s2322,Movie,Sample Title 2322,Alex Adeyemi,,Nigeria,11/22/2008,1982,TV-14,107 min,"Dramas, Independent Movies, Stand-Up Comedy",A sample description for demonstration purposes.
s2323,Movie,Sample Title 2323,Sofia Jones,"Sofia Sharma, Wei Sato, Priya Patel",United States,2015-03-27,2013,TV-MA,62 min,"Music & Musicals, Action & Adventure",A sample description for demonstration purposes.
s2324,Movie,Sample Title 2324,Sofia Adeyemi,"Ahmed Jones, Maria Lopez, Yuki Sato, Olu Silva, Tom Kim",Canada,"July 07, 2008",1946,PG-13,141 min,"Comedies, Stand-Up Comedy",A sample description for demonstration purposes.
s2325,Movie,Sample Title 2325,,"Priya Lopez, Priya Novak",Japan,2008-04-17,1967,PG-13,156 min,"Romantic Movies, Documentaries, Sports Movies",A sample description for demonstration purposes.
s2326,Movie,Sample Title 2326,John Adeyemi,"Olu Lee, Maria Garcia",India,"May 15, 2008",1955,G,71 min,Horror Movies,A sample description for demonstration purposes.
s2327,Movie,Sample Title 2327,John Sharma,"Wei Tanaka, Priya Smith, Diego Sharma",United States,2014-07-15,2014,PG-13,61 min,Sci-Fi & Fantasy,A sample description for demonstration purposes.
s2328,TV Show,Sample Title 2328,,"Emma Sharma, Ahmed Garcia",South Korea,"April 02, 2021",2014,TV-MA,9 Seasons,"TV Dramas, Reality TV",A sample description for demonstration purposes.
s2329,TV Show,Sample Title 2329,,"Priya Tanaka, Liam Lopez, John Smith, Ahmed Chen, Nina Sato",United States,2/10/2008,2003,TV-Y7,5 Seasons,TV Comedies,A sample description for demonstration purposes.
s2330,Movie,Sample Title 2330,Ahmed Jones,"Yuki Khan, Wei Jones",United States,8/16/2008,1992,PG,118 min,Horror Movies,A sample description for demonstration purposes.
s2331,Movie,Sample Title 2331,,"Alex Khan, Yuki Smith, Raj Patel, John Kim",United Kingdom,7/20/2008,1947,,176 min,"Anime Series, Action & Adventure",A sample description for demonstration purposes.
s2332,Movie,Sample Title 2332,Maria Adeyemi,"Sofia Smith, Olu Lee, Maria Lee, Emma Smith, Liam Lopez",United Kingdom,"September 16, 2008",1965,NR,179 min,"Stand-Up Comedy, Independent Movies",A sample description for demonstration purposes.
s2333,Movie,Sample Title 2333,Wei Garcia,"Nina Smith, Raj Smith, Hana Smith",India,11/16/2008,2003,TV-14,49 min,Children & Family Movies,A sample description for demonstration purposes.
s2334,Movie,Sample Title 2334,,"John Kim, Diego Brown",United States,4/19/2008,1959,NC-17,92 min,"Stand-Up Comedy, Thrillers, Sci-Fi & Fantasy",A sample description for demonstration purposes.
s2335,Movie,Sample Title 2335,Sofia Brown,"Liam Adeyemi, Yuki Chen, Yuki Tanaka, Emma Silva, Sofia Adeyemi",India,2016-12-18,2011,PG-13,175 min,"Music & Musicals, Thrillers, Stand-Up Comedy",A sample description for demonstration purposes.
s2336,TV Show,Sample Title 2336,,"Maria Smith, Maria Brown",South Korea,"April 18, 2008",1969,TV-Y7,4 Seasons,Kids' TV,A sample description for demonstration purposes.
s2337,Movie,Sample Title 2337,Sofia Jones,"Tom Sato, Olu Lopez, Hana Adeyemi, Ahmed Garcia",United Kingdom,2/27/2008,2005,TV-MA,187 min,International Movies,A sample description for demonstration purposes.
s2338,TV Show,Sample Title 2338,,"Alex Adeyemi, Diego Chen, John Silva, Diego Lee",United Kingdom,"November 01, 2008",1999,TV-Y,9 Seasons,"Crime TV Shows, Reality TV, International TV Shows",A sample description for demonstration purposes.
s2339,Movie,Sample Title 2339,Raj Jones,"Emma Sharma, Liam Lopez",Japan,2008-12-04,2003,,88 min,"Cult Movies, Dramas",A sample description for demonstration purposes.
s2340,Movie,Sample Title 2340,,"Wei Garcia, Hana Jones",France,4/23/2008,1946,R,89 min,"Sports Movies, Sci-Fi & Fantasy, Romantic Movies",A sample description for demonstration purposes.
s2341,TV Show,Sample Title 2341,,"Maria Sato, Nina Kim",United States,"June 16, 2008",1946,TV-Y,10 Seasons,"Kids' TV, TV Dramas",A sample description for demonstration purposes.
s2342,Movie,Sample Title 2342,Hana Patel,"Maria Patel, Hana Adeyemi, Maria Garcia, Olu Khan, Yuki Adeyemi",Japan,12/25/2008,1967,PG,48 min,"International Movies, Anime Series, Sports Movies",A sample description for demonstration purposes.
s2343,Movie,Sample Title 2343,,"Alex Novak, Emma Khan",United States,,2011,G,143 min,"Documentaries, Stand-Up Comedy, Sports Movies",A sample description for demonstration purposes.
s2344,Movie,Sample Title 2344,Priya Lee,"Wei Jones, Sofia Adeyemi, Diego Kim, John Silva",France,2015-07-10,2013,R,102 min,Music & Musicals,A sample description for demonstration purposes.
s2345,Movie,Sample Title 2345,Diego Smith,"Olu Kim, Yuki Lopez, Ahmed Sharma",United States,2010-01-26,2003,G,82 min,"Horror Movies, Dramas",A sample description for demonstration purposes.
s2346,Movie,Sample Title 2346,,"Alex Patel, Sofia Tanaka, Priya Jones, Wei Garcia",India,2008-05-14,1981,NR,50 min,Stand-Up Comedy,A sample description for demonstration purposes.
s2347,Movie,Sample Title 2347,Emma Sato,"Raj Sato, Emma Tanaka, Ahmed Jones",India,"December 16, 2008",1957,G,56 min,"Cult Movies, Stand-Up Comedy",A sample description for demonstration purposes.
s2348,Movie,Sample Title 2348,Tom Brown,"Yuki Adeyemi, Liam Silva, Sofia Lee, Alex Silva",India,2008-09-05,2005,TV-14,88 min,Sci-Fi & Fantasy,A sample description for demonstration purposes.
s2349,Movie,Sample Title 2349,,"Wei Sato, John Kim, Maria Tanaka, Ahmed Sharma",United States,2008-04-18,1975,TV-14,114 min,"Romantic Movies, Cult Movies",A sample description for demonstration purposes.
s2350,Movie,Sample Title 2350,Olu Kim,"Ahmed Adeyemi, Yuki Brown, Maria Jones, Tom Tanaka, Raj Garcia",United States,10/4/2013,2010,TV-PG,116 min,"Sci-Fi & Fantasy, Romantic Movies, Action & Adventure",A sample description for demonstration purposes.
s2351,TV Show,Sample Title 2351,,"Tom Kim, Hana Kim, Olu Sato",United States,1/7/2008,1953,TV-14,6 Seasons,Reality TV,A sample description for demonstration purposes.
s2352,Movie,Sample Title 2352,,"Raj Jones, Nina Khan, Liam Sharma",United States,"August 06, 2008",1969,TV-PG,177 min,"Comedies, Classic Movies, Sports Movies",A sample description for demonstration purposes.
s2353,Movie,Sample Title 2353,Tom Jones,"Raj Lopez, Diego Silva",Canada,"August 08, 2008",1955,NR,113 min,"Thrillers, Classic Movies",A sample description for demonstration purposes.
s2354,Movie,Sample Title 2354,Priya Khan,"Yuki Novak, Alex Patel, Sofia Lopez, Hana Jones",United States,10/22/2008,1982,TV-PG,186 min,Action & Adventure,A sample description for demonstration purposes.
s2355,Movie,Sample Title 2355,Nina Silva,"Priya Smith, Maria Sharma, Maria Jones",Turkey,8/17/2008,1968,G,169 min,International Movies,A sample description for demonstration purposes.
s2356,Movie,Sample Title 2356,Yuki Sato,"Priya Jones, Wei Sato",France,"May 12, 2008",1971,NC-17,160 min,"Cult Movies, Anime Series",A sample description for demonstration purposes.
s2357,Movie,Sample Title 2357,Hana Patel,"John Adeyemi, Ahmed Novak, Emma Novak, Sofia Sato",Japan,11/23/2021,2019,NR,148 min,"Action & Adventure, Children & Family Movies",A sample description for demonstration purposes.
s2358,TV Show,Sample Title 2358,,"Yuki Silva, Sofia Adeyemi, Yuki Smith, Diego Brown, Priya Silva",United Kingdom,2008-08-19,1956,TV-14,9 Seasons,Crime TV Shows,A sample description for demonstration purposes.
s2359,Movie,Sample Title 2359,Wei Adeyemi,"Hana Chen, Olu Tanaka, Yuki Lopez, Maria Patel, Olu Garcia",United States,2021-02-02,2021,TV-14,97 min,Romantic Movies,A sample description for demonstration purposes.
s2360,Movie,Sample Title 2360,,"John Adeyemi, Olu Tanaka, Maria Garcia",South Korea,"January 25, 2021",2021,NC-17,165 min,"Music & Musicals, Documentaries, Action & Adventure",A sample description for demonstration purposes.
s2361,TV Show,Sample Title 2361,,"Diego Sharma, Wei Patel, Olu Tanaka, Nina Kim",United States,2008-04-17,1999,TV-Y7,8 Seasons,"International TV Shows, Kids' TV",A sample description for demonstration purposes.
s2362,Movie,Sample Title 2362,Yuki Brown,"Wei Tanaka, Liam Smith, Priya Sato",Mexico,2012-09-06,2006,,74 min,"Sports Movies, Classic Movies",A sample description for demonstration purposes.
s2363,TV Show,Sample Title 2363,,,Canada,2008-04-03,1977,TV-G,6 Seasons,"TV Comedies, International TV Shows",A sample description for demonstration purposes.
s2364,Movie,Sample Title 2364,,"Wei Silva, Nina Sharma, Diego Sato, Maria Lee",Japan,3/23/2008,1981,NC-17,126 min,"Comedies, Dramas, Independent Movies",A sample description for demonstration purposes.
s2365,Movie,Sample Title 2365,Wei Chen,"Sofia Lee, Hana Silva",India,2008-04-13,1954,R,142 min,"Horror Movies, Children & Family Movies",A sample description for demonstration purposes.
s2366,TV Show,Sample Title 2366,,"Diego Lopez, Hana Silva, Liam Lopez",Japan,"September 01, 2008",1970,TV-Y,2 Seasons,TV Comedies,A sample description for demonstration purposes.
s2367,Movie,Sample Title 2367,Alex Lee,,Canada,"November 24, 2008",1968,R,89 min,Action & Adventure,A sample description for demonstration purposes.
s2368,Movie,Sample Title 2368,,"Diego Smith, Emma Khan, Raj Sharma",United States,2008-04-20,2005,TV-MA,185 min,"Classic Movies, Cult Movies",A sample description for demonstration purposes.
s2369,TV Show,Sample Title 2369,,"Maria Garcia, Diego Kim, Maria Novak, Liam Adeyemi",United States,"April 09, 2021",2019,TV-PG,1 Season,"TV Comedies, Reality TV, Crime TV Shows",A sample description for demonstration purposes.
s2370,Movie,Sample Title 2370,Wei Lee,"John Garcia, Olu Adeyemi, Wei Sato, John Patel",United States,,1990,TV-14,100 min,"Thrillers, Dramas, Sports Movies",A sample description for demonstration purposes.
s2371,Movie,Sample Title 2371,Diego Garcia,"Diego Lee, Liam Smith, Maria Kim, Maria Jones, Tom Adeyemi",United Kingdom,"July 11, 2008",1954,PG-13,59 min,Cult Movies,A sample description for demonstration purposes.
s2372,TV Show,Sample Title 2372,,"John Novak, Sofia Sharma, Yuki Jones, Priya Adeyemi, Liam Patel",Spain,"October 18, 2008",1968,TV-Y,10 Seasons,"International TV Shows, Reality TV, Kids' TV",A sample description for demonstration purposes.
s2373,Movie,Sample Title 2373,Sofia Brown,"Diego Novak, Yuki Adeyemi",United States,2008-01-07,1946,R,140 min,"Anime Series, Music & Musicals, International Movies",A sample description for demonstration purposes.
s2374,TV Show,Sample Title 2374,,"Ahmed Kim, Priya Sharma, Tom Garcia, Priya Lee",United States,"June 21, 2017",2016,TV-PG,2 Seasons,Reality TV,A sample description for demonstration purposes.
s2375,TV Show,Sample Title 2375,,"Raj Lee, Ahmed Tanaka",United States,"January 05, 2008",2002,TV-Y,5 Seasons,"British TV Shows, International TV Shows",A sample description for demonstration purposes.
s2376,Movie,Sample Title 2376,Liam Sato,"Alex Patel, Liam Patel",India,"April 26, 2008",2002,PG,125 min,"Comedies, Thrillers, Horror Movies",A sample description for demonstration purposes.
